"","Country","date","confirmed","recovered","deaths"
"18440","Belarus",2020-04-29,13181,2072,84
"18441","Belgium",2020-04-29,47859,11283,7501
"18442","Belize",2020-04-29,18,9,2
"18443","Benin",2020-04-29,64,33,1
"18444","Bhutan",2020-04-29,7,5,0
"18445","Bolivia",2020-04-29,1110,117,59
"18446","Bosnia and Herzegovina",2020-04-29,1677,710,65
"18447","Botswana",2020-04-29,23,5,1
"18448","Brazil",2020-04-29,79685,34132,5513
"18449","Brunei",2020-04-29,138,124,1
"18450","Bulgaria",2020-04-29,1447,243,64
"18451","Burkina Faso",2020-04-29,641,498,43
"18452","Burma",2020-04-29,150,27,6
"18453","Burundi",2020-04-29,11,4,1
"18454","Cabo Verde",2020-04-29,114,2,1
"18455","Cambodia",2020-04-29,122,119,0
"18456","Cameroon",2020-04-29,1832,934,61
"18457","Canada",2020-04-29,52865,20327,3155
"18458","Central African Republic",2020-04-29,50,10,0
"18459","Chad",2020-04-29,52,19,2
"18460","Chile",2020-04-29,14885,8057,216
"18461","China",2020-04-29,83944,78474,4637
"18462","Colombia",2020-04-29,6207,1411,278
"18463","Comoros",2020-04-29,0,0,0
"18464","Congo (Brazzaville)",2020-04-29,207,19,8
"18465","Congo (Kinshasa)",2020-04-29,491,59,30
"18466","Costa Rica",2020-04-29,713,323,6
"18467","Cote d'Ivoire",2020-04-29,1238,557,14
"18468","Croatia",2020-04-29,2062,1288,67
"18469","Cuba",2020-04-29,1467,617,58
"18470","Cyprus",2020-04-29,843,148,15
"18471","Czechia",2020-04-29,7579,3108,227
"18472","Denmark",2020-04-29,9206,6558,443
"18473","Diamond Princess",2020-04-29,712,645,13
"18474","Djibouti",2020-04-29,1077,599,2
"18475","Dominica",2020-04-29,16,13,0
"18476","Dominican Republic",2020-04-29,6652,1228,293
"18477","Ecuador",2020-04-29,24675,1557,883
"18478","Egypt",2020-04-29,5268,1335,380
"18479","El Salvador",2020-04-29,377,106,9
"18480","Equatorial Guinea",2020-04-29,315,9,1
"18481","Eritrea",2020-04-29,39,19,0
"18482","Estonia",2020-04-29,1666,236,50
"18483","Eswatini",2020-04-29,91,10,1
"18484","Ethiopia",2020-04-29,130,58,3
"18485","Fiji",2020-04-29,18,12,0
"18486","Finland",2020-04-29,4906,2800,206
"18487","France",2020-04-29,166543,48228,24090
"18488","Gabon",2020-04-29,276,67,3
"18489","Gambia",2020-04-29,10,8,1
"18490","Georgia",2020-04-29,517,178,6
"18491","Germany",2020-04-29,161539,120400,6467
"18492","Ghana",2020-04-29,1671,188,16
"18493","Greece",2020-04-29,2576,577,139
"18494","Grenada",2020-04-29,20,13,0
"18495","Guatemala",2020-04-29,557,62,16
"18496","Guinea",2020-04-29,1351,313,7
"18497","Guinea-Bissau",2020-04-29,205,19,1
"18498","Guyana",2020-04-29,78,18,8
"18499","Haiti",2020-04-29,76,8,6
"18500","Holy See",2020-04-29,10,2,0
"18501","Honduras",2020-04-29,738,73,66
"18502","Hungary",2020-04-29,2727,536,300
"18503","Iceland",2020-04-29,1797,1656,10
"18504","India",2020-04-29,33062,8437,1079
"18505","Indonesia",2020-04-29,9771,1391,784
"18506","Iran",2020-04-29,93657,73791,5957
"18507","Iraq",2020-04-29,2003,1346,92
"18508","Ireland",2020-04-29,20253,13386,1190
"18509","Israel",2020-04-29,15834,8233,215
"18510","Italy",2020-04-29,203591,71252,27682
"18511","Jamaica",2020-04-29,396,29,7
"18512","Japan",2020-04-29,13895,2368,413
"18513","Jordan",2020-04-29,451,356,8
"18514","Kazakhstan",2020-04-29,3138,819,25
"18515","Kenya",2020-04-29,384,129,15
"18516","Korea, South",2020-04-29,10765,9059,247
"18517","Kosovo",2020-04-29,799,249,22
"18518","Kuwait",2020-04-29,3740,1389,24
"18519","Kyrgyzstan",2020-04-29,729,437,8
"18520","Laos",2020-04-29,19,7,0
"18521","Latvia",2020-04-29,849,348,15
"18522","Lebanon",2020-04-29,721,150,24
"18523","Lesotho",2020-04-29,0,0,0
"18524","Liberia",2020-04-29,141,45,16
"18525","Libya",2020-04-29,61,18,2
"18526","Liechtenstein",2020-04-29,82,55,1
"18527","Lithuania",2020-04-29,1375,563,45
"18528","Luxembourg",2020-04-29,3769,3134,89
"18529","Madagascar",2020-04-29,128,90,0
"18530","Malawi",2020-04-29,36,7,3
"18531","Malaysia",2020-04-29,5945,4087,100
"18532","Maldives",2020-04-29,278,17,1
"18533","Mali",2020-04-29,482,129,25
"18534","Malta",2020-04-29,463,339,4
"18535","Mauritania",2020-04-29,8,6,1
"18536","Mauritius",2020-04-29,332,306,10
"18537","Mexico",2020-04-29,17799,11423,1732
"18538","Moldova",2020-04-29,3771,1114,111
"18539","Monaco",2020-04-29,95,58,4
"18540","Mongolia",2020-04-29,38,10,0
"18541","Montenegro",2020-04-29,322,203,7
"18542","Morocco",2020-04-29,4321,928,168
"18543","Mozambique",2020-04-29,76,12,0
"18544","MS Zaandam",2020-04-29,9,0,2
"18545","Namibia",2020-04-29,16,8,0
"18546","Nepal",2020-04-29,57,16,0
"18547","Netherlands",2020-04-29,38998,119,4727
"18548","New Zealand",2020-04-29,1476,1241,19
"18549","Nicaragua",2020-04-29,13,7,3
"18550","Niger",2020-04-29,713,435,32
"18551","Nigeria",2020-04-29,1728,307,51
"18552","North Macedonia",2020-04-29,1442,627,73
"18553","Norway",2020-04-29,7710,32,207
"18554","Oman",2020-04-29,2274,364,10
"18555","Pakistan",2020-04-29,16817,4315,385
"18556","Panama",2020-04-29,6378,527,178
"18557","Papua New Guinea",2020-04-29,8,0,0
"18558","Paraguay",2020-04-29,239,102,9
"18559","Peru",2020-04-29,33931,10037,943
"18560","Philippines",2020-04-29,8212,1023,558
"18561","Poland",2020-04-29,12640,3025,624
"18562","Portugal",2020-04-29,24505,1470,973
"18563","Qatar",2020-04-29,12564,1243,10
"18564","Romania",2020-04-29,11978,3569,693
"18565","Russia",2020-04-29,99399,10286,972
"18566","Rwanda",2020-04-29,225,98,0
"18567","Saint Kitts and Nevis",2020-04-29,15,4,0
"18568","Saint Lucia",2020-04-29,17,15,0
"18569","Saint Vincent and the Grenadines",2020-04-29,16,8,0
"18570","San Marino",2020-04-29,563,69,41
"18571","Sao Tome and Principe",2020-04-29,8,4,0
"18572","Saudi Arabia",2020-04-29,21402,2953,157
"18573","Senegal",2020-04-29,882,315,9
"18574","Serbia",2020-04-29,8724,1292,173
"18575","Seychelles",2020-04-29,11,6,0
"18576","Sierra Leone",2020-04-29,104,12,4
"18577","Singapore",2020-04-29,15641,1188,14
"18578","Slovakia",2020-04-29,1391,484,22
"18579","Slovenia",2020-04-29,1418,230,89
"18580","Somalia",2020-04-29,582,20,28
"18581","South Africa",2020-04-29,5350,2073,103
"18582","South Sudan",2020-04-29,34,0,0
"18583","Spain",2020-04-29,212917,108947,24275
"18584","Sri Lanka",2020-04-29,649,136,7
"18585","Sudan",2020-04-29,375,32,28
"18586","Suriname",2020-04-29,10,8,1
"18587","Sweden",2020-04-29,20302,0,2462
"18588","Switzerland",2020-04-29,29407,22600,1716
"18589","Syria",2020-04-29,43,21,3
"18590","Taiwan*",2020-04-29,429,311,6
"18591","Tajikistan",2020-04-29,0,0,0
"18592","Tanzania",2020-04-29,480,167,16
"18593","Thailand",2020-04-29,2947,2665,54
"18594","Timor-Leste",2020-04-29,24,6,0
"18595","Togo",2020-04-29,109,64,7
"18596","Trinidad and Tobago",2020-04-29,116,71,8
"18597","Tunisia",2020-04-29,980,294,40
"18598","Turkey",2020-04-29,117589,44040,3081
"18599","Uganda",2020-04-29,81,52,0
"18600","Ukraine",2020-04-29,9866,1103,250
"18601","United Arab Emirates",2020-04-29,11929,2329,98
"18602","United Kingdom",2020-04-29,166441,857,26166
"18603","Uruguay",2020-04-29,630,412,15
"18604","US",2020-04-29,1042926,120720,61252
"18605","Uzbekistan",2020-04-29,2002,1096,9
"18606","Venezuela",2020-04-29,331,142,10
"18607","Vietnam",2020-04-29,270,222,0
"18608","West Bank and Gaza",2020-04-29,344,71,2
"18609","Western Sahara",2020-04-29,6,5,0
"18610","Yemen",2020-04-29,6,1,0
"18611","Zambia",2020-04-29,97,54,3
"18612","Zimbabwe",2020-04-29,32,5,4
"18613","Afghanistan",2020-04-30,2171,260,64
"18614","Albania",2020-04-30,773,470,31
"18615","Algeria",2020-04-30,4006,1779,450
"18616","Andorra",2020-04-30,745,468,42
"18617","Angola",2020-04-30,27,7,2
"18618","Antigua and Barbuda",2020-04-30,24,11,3
"18619","Argentina",2020-04-30,4428,1256,218
"18620","Armenia",2020-04-30,2066,929,32
"18621","Australia",2020-04-30,6766,5742,93
"18622","Austria",2020-04-30,15452,12907,584
"18623","Azerbaijan",2020-04-30,1804,1325,24
"18624","Bahamas",2020-04-30,81,25,11
"18625","Bahrain",2020-04-30,3040,1500,8
"18626","Bangladesh",2020-04-30,7667,160,168
"18627","Barbados",2020-04-30,81,39,7
"18628","Belarus",2020-04-30,14027,2386,89
"18629","Belgium",2020-04-30,48519,11576,7594
"18630","Belize",2020-04-30,18,9,2
"18631","Benin",2020-04-30,64,33,1
"18632","Bhutan",2020-04-30,7,5,0
"18633","Bolivia",2020-04-30,1167,132,62
"18634","Bosnia and Herzegovina",2020-04-30,1757,727,69
"18635","Botswana",2020-04-30,23,5,1
"18636","Brazil",2020-04-30,87187,35935,6006
"18637","Brunei",2020-04-30,138,124,1
"18638","Bulgaria",2020-04-30,1506,266,66
"18639","Burkina Faso",2020-04-30,645,506,43
"18640","Burma",2020-04-30,151,27,6
"18641","Burundi",2020-04-30,11,4,1
"18642","Cabo Verde",2020-04-30,121,4,1
"18643","Cambodia",2020-04-30,122,119,0
"18644","Cameroon",2020-04-30,1832,934,61
"18645","Canada",2020-04-30,54457,21424,3310
"18646","Central African Republic",2020-04-30,50,10,0
"18647","Chad",2020-04-30,73,33,5
"18648","Chile",2020-04-30,16023,8580,227
"18649","China",2020-04-30,83956,78523,4637
"18650","Colombia",2020-04-30,6507,1439,293
"18651","Comoros",2020-04-30,1,0,0
"18652","Congo (Brazzaville)",2020-04-30,220,19,9
"18653","Congo (Kinshasa)",2020-04-30,572,73,31
"18654","Costa Rica",2020-04-30,719,338,6
"18655","Cote d'Ivoire",2020-04-30,1275,574,14
"18656","Croatia",2020-04-30,2076,1348,69
"18657","Cuba",2020-04-30,1501,681,61
"18658","Cyprus",2020-04-30,850,296,15
"18659","Czechia",2020-04-30,7682,3314,236
"18660","Denmark",2020-04-30,9356,6741,452
"18661","Diamond Princess",2020-04-30,712,645,13
"18662","Djibouti",2020-04-30,1089,642,2
"18663","Dominica",2020-04-30,16,13,0
"18664","Dominican Republic",2020-04-30,6972,1301,301
"18665","Ecuador",2020-04-30,24934,1558,900
"18666","Egypt",2020-04-30,5537,1381,392
"18667","El Salvador",2020-04-30,395,119,10
"18668","Equatorial Guinea",2020-04-30,315,9,1
"18669","Eritrea",2020-04-30,39,26,0
"18670","Estonia",2020-04-30,1689,249,52
"18671","Eswatini",2020-04-30,100,12,1
"18672","Ethiopia",2020-04-30,131,59,3
"18673","Fiji",2020-04-30,18,12,0
"18674","Finland",2020-04-30,4995,3000,211
"18675","France",2020-04-30,167299,49476,24379
"18676","Gabon",2020-04-30,276,67,3
"18677","Gambia",2020-04-30,11,8,1
"18678","Georgia",2020-04-30,539,184,6
"18679","Germany",2020-04-30,163009,123500,6623
"18680","Ghana",2020-04-30,2074,212,17
"18681","Greece",2020-04-30,2591,1374,140
"18682","Grenada",2020-04-30,20,13,0
"18683","Guatemala",2020-04-30,599,66,16
"18684","Guinea",2020-04-30,1495,329,7
"18685","Guinea-Bissau",2020-04-30,205,19,1
"18686","Guyana",2020-04-30,82,22,9
"18687","Haiti",2020-04-30,81,8,8
"18688","Holy See",2020-04-30,11,2,0
"18689","Honduras",2020-04-30,771,79,71
"18690","Hungary",2020-04-30,2775,581,312
"18691","Iceland",2020-04-30,1797,1670,10
"18692","India",2020-04-30,34863,9068,1154
"18693","Indonesia",2020-04-30,10118,1522,792
"18694","Iran",2020-04-30,94640,75103,6028
"18695","Iraq",2020-04-30,2085,1375,93
"18696","Ireland",2020-04-30,20612,13386,1232
"18697","Israel",2020-04-30,15946,8561,222
"18698","Italy",2020-04-30,205463,75945,27967
"18699","Jamaica",2020-04-30,422,29,8
"18700","Japan",2020-04-30,14088,2460,430
"18701","Jordan",2020-04-30,453,362,8
"18702","Kazakhstan",2020-04-30,3402,866,25
"18703","Kenya",2020-04-30,396,144,17
"18704","Korea, South",2020-04-30,10774,9072,248
"18705","Kosovo",2020-04-30,806,271,22
"18706","Kuwait",2020-04-30,4024,1539,26
"18707","Kyrgyzstan",2020-04-30,746,462,8
"18708","Laos",2020-04-30,19,8,0
"18709","Latvia",2020-04-30,858,348,15
"18710","Lebanon",2020-04-30,725,150,24
"18711","Lesotho",2020-04-30,0,0,0
"18712","Liberia",2020-04-30,141,45,16
"18713","Libya",2020-04-30,61,18,3
"18714","Liechtenstein",2020-04-30,82,55,1
"18715","Lithuania",2020-04-30,1385,589,45
"18716","Luxembourg",2020-04-30,3784,3213,90
"18717","Madagascar",2020-04-30,128,92,0
"18718","Malawi",2020-04-30,37,7,3
"18719","Malaysia",2020-04-30,6002,4171,102
"18720","Maldives",2020-04-30,468,17,1
"18721","Mali",2020-04-30,490,135,26
"18722","Malta",2020-04-30,465,351,4
"18723","Mauritania",2020-04-30,8,6,1
"18724","Mauritius",2020-04-30,332,310,10
"18725","Mexico",2020-04-30,19224,11423,1859
"18726","Moldova",2020-04-30,3897,1182,116
"18727","Monaco",2020-04-30,95,64,4
"18728","Mongolia",2020-04-30,38,10,0
"18729","Montenegro",2020-04-30,322,214,7
"18730","Morocco",2020-04-30,4423,984,170
"18731","Mozambique",2020-04-30,76,12,0
"18732","MS Zaandam",2020-04-30,9,0,2
"18733","Namibia",2020-04-30,16,8,0
"18734","Nepal",2020-04-30,57,16,0
"18735","Netherlands",2020-04-30,39512,125,4811
"18736","New Zealand",2020-04-30,1479,1252,19
"18737","Nicaragua",2020-04-30,14,7,3
"18738","Niger",2020-04-30,719,452,32
"18739","Nigeria",2020-04-30,1932,319,58
"18740","North Macedonia",2020-04-30,1465,738,77
"18741","Norway",2020-04-30,7738,32,210
"18742","Oman",2020-04-30,2348,495,11
"18743","Pakistan",2020-04-30,18114,4715,417
"18744","Panama",2020-04-30,6532,576,188
"18745","Papua New Guinea",2020-04-30,8,0,0
"18746","Paraguay",2020-04-30,266,113,10
"18747","Peru",2020-04-30,36976,10405,1051
"18748","Philippines",2020-04-30,8488,1043,568
"18749","Poland",2020-04-30,12877,3236,644
"18750","Portugal",2020-04-30,25045,1519,989
"18751","Qatar",2020-04-30,13409,1372,10
"18752","Romania",2020-04-30,12240,4017,717
"18753","Russia",2020-04-30,106498,11619,1073
"18754","Rwanda",2020-04-30,243,104,0
"18755","Saint Kitts and Nevis",2020-04-30,15,6,0
"18756","Saint Lucia",2020-04-30,17,15,0
"18757","Saint Vincent and the Grenadines",2020-04-30,16,8,0
"18758","San Marino",2020-04-30,569,78,41
"18759","Sao Tome and Principe",2020-04-30,14,4,0
"18760","Saudi Arabia",2020-04-30,22753,3163,162
"18761","Senegal",2020-04-30,933,334,9
"18762","Serbia",2020-04-30,9009,1343,179
"18763","Seychelles",2020-04-30,11,6,0
"18764","Sierra Leone",2020-04-30,124,21,7
"18765","Singapore",2020-04-30,16169,1244,15
"18766","Slovakia",2020-04-30,1396,524,23
"18767","Slovenia",2020-04-30,1429,233,91
"18768","Somalia",2020-04-30,601,31,28
"18769","South Africa",2020-04-30,5647,2073,103
"18770","South Sudan",2020-04-30,35,0,0
"18771","Spain",2020-04-30,213435,112050,24543
"18772","Sri Lanka",2020-04-30,663,154,7
"18773","Sudan",2020-04-30,442,39,31
"18774","Suriname",2020-04-30,10,8,1
"18775","Sweden",2020-04-30,21092,0,2586
"18776","Switzerland",2020-04-30,29586,23400,1737
"18777","Syria",2020-04-30,43,21,3
"18778","Taiwan*",2020-04-30,429,322,6
"18779","Tajikistan",2020-04-30,15,0,0
"18780","Tanzania",2020-04-30,480,167,16
"18781","Thailand",2020-04-30,2954,2684,54
"18782","Timor-Leste",2020-04-30,24,16,0
"18783","Togo",2020-04-30,116,65,9
"18784","Trinidad and Tobago",2020-04-30,116,72,8
"18785","Tunisia",2020-04-30,994,305,41
"18786","Turkey",2020-04-30,120204,48886,3174
"18787","Uganda",2020-04-30,83,52,0
"18788","Ukraine",2020-04-30,10406,1238,261
"18789","United Arab Emirates",2020-04-30,12481,2429,105
"18790","United Kingdom",2020-04-30,172481,859,26842
"18791","Uruguay",2020-04-30,643,417,17
"18792","US",2020-04-30,1072667,153947,63291
"18793","Uzbekistan",2020-04-30,2039,1133,9
"18794","Venezuela",2020-04-30,333,142,16
"18795","Vietnam",2020-04-30,270,219,0
"18796","West Bank and Gaza",2020-04-30,344,76,2
"18797","Western Sahara",2020-04-30,6,5,0
"18798","Yemen",2020-04-30,6,1,2
"18799","Zambia",2020-04-30,106,55,3
"18800","Zimbabwe",2020-04-30,40,5,4
"18801","Afghanistan",2020-05-01,2335,310,68
"18802","Albania",2020-05-01,782,488,31
"18803","Algeria",2020-05-01,4154,1821,453
"18804","Andorra",2020-05-01,745,468,43
"18805","Angola",2020-05-01,30,11,2
"18806","Antigua and Barbuda",2020-05-01,25,15,3
"18807","Argentina",2020-05-01,4532,1292,225
"18808","Armenia",2020-05-01,2148,977,33
"18809","Australia",2020-05-01,6778,5775,93
"18810","Austria",2020-05-01,15531,13110,589
"18811","Azerbaijan",2020-05-01,1854,1365,25
"18812","Bahamas",2020-05-01,81,24,11
"18813","Bahrain",2020-05-01,3170,1555,8
"18814","Bangladesh",2020-05-01,8238,174,170
"18815","Barbados",2020-05-01,81,39,7
"18816","Belarus",2020-05-01,14917,2918,93
"18817","Belgium",2020-05-01,49032,11892,7703
"18818","Belize",2020-05-01,18,13,2
"18819","Benin",2020-05-01,90,42,2
"18820","Bhutan",2020-05-01,7,5,0
"18821","Bolivia",2020-05-01,1229,134,66
"18822","Bosnia and Herzegovina",2020-05-01,1781,755,70
"18823","Botswana",2020-05-01,23,8,1
"18824","Brazil",2020-05-01,92202,38039,6412
"18825","Brunei",2020-05-01,138,124,1
"18826","Bulgaria",2020-05-01,1555,276,68
"18827","Burkina Faso",2020-05-01,649,517,44
"18828","Burma",2020-05-01,151,31,6
"18829","Burundi",2020-05-01,11,4,1
"18830","Cabo Verde",2020-05-01,122,18,1
"18831","Cambodia",2020-05-01,122,120,0
"18832","Cameroon",2020-05-01,1832,934,61
"18833","Canada",2020-05-01,56343,22764,3537
"18834","Central African Republic",2020-05-01,72,10,0
"18835","Chad",2020-05-01,73,33,5
"18836","Chile",2020-05-01,17008,9018,234
"18837","China",2020-05-01,83959,78573,4637
"18838","Colombia",2020-05-01,7006,1551,314
"18839","Comoros",2020-05-01,1,0,0
"18840","Congo (Brazzaville)",2020-05-01,229,25,9
"18841","Congo (Kinshasa)",2020-05-01,604,75,32
"18842","Costa Rica",2020-05-01,725,355,6
"18843","Cote d'Ivoire",2020-05-01,1333,597,15
"18844","Croatia",2020-05-01,2085,1421,75
"18845","Cuba",2020-05-01,1537,714,64
"18846","Cyprus",2020-05-01,857,296,15
"18847","Czechia",2020-05-01,7737,3372,240
"18848","Denmark",2020-05-01,9509,6924,460
"18849","Diamond Princess",2020-05-01,712,645,13
"18850","Djibouti",2020-05-01,1097,672,2
"18851","Dominica",2020-05-01,16,13,0
"18852","Dominican Republic",2020-05-01,7288,1387,313
"18853","Ecuador",2020-05-01,26336,1913,1063
"18854","Egypt",2020-05-01,5895,1460,406
"18855","El Salvador",2020-05-01,424,124,10
"18856","Equatorial Guinea",2020-05-01,315,9,1
"18857","Eritrea",2020-05-01,39,26,0
"18858","Estonia",2020-05-01,1694,253,52
"18859","Eswatini",2020-05-01,106,12,1
"18860","Ethiopia",2020-05-01,133,66,3
"18861","Fiji",2020-05-01,18,12,0
"18862","Finland",2020-05-01,5051,3000,218
"18863","France",2020-05-01,167305,50212,24597
"18864","Gabon",2020-05-01,276,67,3
"18865","Gambia",2020-05-01,12,8,1
"18866","Georgia",2020-05-01,566,207,7
"18867","Germany",2020-05-01,164077,126900,6736
"18868","Ghana",2020-05-01,2074,212,17
"18869","Greece",2020-05-01,2612,1374,140
"18870","Grenada",2020-05-01,20,13,0
"18871","Guatemala",2020-05-01,644,72,16
"18872","Guinea",2020-05-01,1537,342,7
"18873","Guinea-Bissau",2020-05-01,257,19,1
"18874","Guyana",2020-05-01,82,22,9
"18875","Haiti",2020-05-01,85,10,8
"18876","Holy See",2020-05-01,11,2,0
"18877","Honduras",2020-05-01,804,112,75
"18878","Hungary",2020-05-01,2863,609,323
"18879","Iceland",2020-05-01,1798,1689,10
"18880","India",2020-05-01,37257,10007,1223
"18881","Indonesia",2020-05-01,10551,1591,800
"18882","Iran",2020-05-01,95646,76318,6091
"18883","Iraq",2020-05-01,2153,1414,94
"18884","Ireland",2020-05-01,20833,13386,1265
"18885","Israel",2020-05-01,16101,9156,225
"18886","Italy",2020-05-01,207428,78249,28236
"18887","Jamaica",2020-05-01,432,31,8
"18888","Japan",2020-05-01,14305,2975,455
"18889","Jordan",2020-05-01,459,364,8
"18890","Kazakhstan",2020-05-01,3597,922,25
"18891","Kenya",2020-05-01,411,150,21
"18892","Korea, South",2020-05-01,10780,9123,250
"18893","Kosovo",2020-05-01,806,271,22
"18894","Kuwait",2020-05-01,4377,1602,30
"18895","Kyrgyzstan",2020-05-01,756,504,8
"18896","Laos",2020-05-01,19,8,0
"18897","Latvia",2020-05-01,870,348,16
"18898","Lebanon",2020-05-01,729,192,24
"18899","Lesotho",2020-05-01,0,0,0
"18900","Liberia",2020-05-01,152,45,18
"18901","Libya",2020-05-01,63,18,3
"18902","Liechtenstein",2020-05-01,82,55,1
"18903","Lithuania",2020-05-01,1399,594,45
"18904","Luxembourg",2020-05-01,3802,3213,92
"18905","Madagascar",2020-05-01,132,94,0
"18906","Malawi",2020-05-01,37,9,3
"18907","Malaysia",2020-05-01,6071,4210,103
